"LC","Micoud","Anbre"
"LC","Micoud","Angere"
"LC","Laborie","Annus"
"LC","Dennery","Anse Canot"
"LC","Micoud","Anse Ger"
"LC","Anse-La-Raye","Anse La Raye"
"LC","Anse-La-Raye","Anse La Verdure"
"LC","Laborie","Anse Noir"
"LC","Vieux-Fort","Augier"
"LC","Anse-La-Raye","Au Tabor"
"LC","Castries","Babonneau"
"LC","Laborie","Balambouche"
"LC","Castries","Balata"
"LC","Laborie","Balca"
"LC","Laborie","Balembouche"
"LC","Laborie","Banse"
"LC","Micoud","Beauchamp"
"LC","Soufriere","Beausejour"
"LC","Vieux-Fort","Beausejour"
"LC","Castries","Belair"
"LC","Soufriere","Belle Plain"
"LC","Soufriere","Belle Plaine"
"LC","Soufriere","Belle Vue"
"LC","Vieux-Fort","Belle Vue"
"LC","Dennery","Belmont"
"LC","Soufriere","Belvedere"
"LC","Castries","Berre Denis"
"LC","Castries","Bexon"
"LC","Castries","Bisee"
"LC","Laborie","Black Bay"
"LC","Micoud","Blanchard"
"LC","Gros-Islet","Bois D'Orange"
"LC","Dennery","Bois Joli"
"LC","Gros-Islet","Bon Air"
"LC","Laborie","Bongalo"
"LC","Dennery","Bosquet D'Or"
"LC","Soufriere","Bouton"
"LC","Castries","Cabiche"
"LC","Choiseul","Cafeiere"
"LC","Anse-La-Raye","Canaries"
"LC","Dennery","Canot"
"LC","Vieux-Fort","Cantonement"
"LC","Gros-Islet","Cap Estate"
"LC","Vieux-Fort","Carriee"
"LC","Castries","Castries"
"LC","Castries","Charlotre"
"LC","Castries","Charlotte"
"LC","Dauphin","Chassin"
"LC","Soufriere","Chateau Belair"
"LC","Gros-Islet","Choc"
"LC","Choiseul","Choiseuil"
"LC","Choiseul","Choiseul"
"LC","Castries","Ciceron"
"LC","Castries","Cicerone"
"LC","Soufriere","Colombette"
"LC","Gros-Islet","Corinthe"
"LC","Castries","Crown Lands"
"LC","Anse-La-Raye","Dame De Traversay"
"LC","Praslin","D'Aubaigon"
"LC","Dauphin","Dauphin"
"LC","Choiseul","Debreuil"
"LC","Castries","Deglos"
"LC","Choiseul","Delcer"
"LC","Vieux-Fort","De Mailly"
"LC","Dennery","Dennery"
"LC","Dennery","Derniere Riviere"
"LC","Anse-La-Raye","Derriere Lagoon"
"LC","Vieux-Fort","Derriere Morne"
"LC","Dauphin","Desbarra"
"LC","Choiseul","Descatieres"
"LC","Dennery","Despinoze"
"LC","Micoud","Desruisseau"
"LC","Micoud","Desruisseaux"
"LC","Soufriere","Diamond"
"LC","Choiseul","Doree"
"LC","Choiseul","Dugard"
"LC","Micoud","Dugard"
"LC","Anse-La-Raye","Durandeau"
"LC","Vieux-Fort","Eau Piquant"
"LC","Castries","Ferrand"
"LC","Choiseul","Fiette"
"LC","Castries","Floissac"
"LC","Dauphin","Fond Assor"
"LC","Praslin","Fond Devaux"
"LC","Micoud","Fond D'Or"
"LC","Soufriere","Fond Doux"
"LC","Soufriere","Fond Saint Jacques"
"LC","Soufriere","Fond Saint Jaques"
"LC","Castries","Forestiere"
"LC","Dauphin","Garrand"
"LC","Laborie","Gentil"
"LC","Castries","Girard"
"LC","Vieux-Fort","Grace"
"LC","Dauphin","Grand Anse"
"LC","Dauphin","Grande Anse"
"LC","Dennery","Grande Ravine"
"LC","Dennery","Grande Riviere"
"LC","Gros-Islet","Gros Ilet"
"LC","Gros-Islet","Gros Islet"
"LC","Gros-Islet","Gros Islet Village"
"LC","Castries","Guesneau"
"LC","Micoud","Hellene"
"LC","Laborie","H'Erelle"
"LC","Castries","Incommode"
"LC","Soufriere","Jalousie"
"LC","Anse-La-Raye","Jean Baptiste"
"LC","Castries","L'Abbayee"
"LC","Laborie","Laborie"
"LC","Dauphin","La Borne"
"LC","Micoud","La Cour Ville"
"LC","Castries","La Croix Maingot"
"LC","Choiseul","La Fague"
"LC","Choiseul","La Fargue"
"LC","Gros-Islet","La Feuillet"
"LC","Laborie","La Haut"
"LC","Soufriere","La Pearle"
"LC","Castries","La Pointe"
"LC","Choiseul","La Pointe"
"LC","Praslin","La Pointe"
"LC","Castries","La Point"
"LC","Anse-La-Raye","La Raye"
"LC","Vieux-Fort","La Resource"
"LC","Dennery","La Ressource"
"LC","Vieux-Fort","La Retraite"
"LC","Vieux-Fort","La Tourney"
"LC","Anse-La-Raye","La Verdure"
"LC","Dauphin","L'Hermitage"
"LC","Dennery","Limere"
"LC","Soufriere","L'Ivrogne"
"LC","Laborie","Londonderry"
"LC","Praslin","L'Orangerie"
"LC","Dennery","Lumiere"
"LC","Micoud","Mahaut"
"LC","Soufriere","Mahaut"
"LC","Soufriere","Malgretoute"
"LC","Soufriere","Malgre Tout"
"LC","Soufriere","Mamin"
"LC","Castries","Marchand"
"LC","Castries","Marc Marc"
"LC","Castries","Marigot Bay"
"LC","Castries","Marigot"
"LC","Gros-Islet","Marisule Estate"
"LC","Dauphin","Marquis"
"LC","Anse-La-Raye","Massacre"
"LC","Micoud","Micoud"
"LC","Soufriere","Migny"
"LC","Anse-La-Raye","Millet"
"LC","Dauphin","Monchy"
"LC","Choiseul","Mondesir"
"LC","Gros-Islet","Mongiraud"
"LC","Choiseul","Mongouge"
"LC","Gros-Islet","Monier"
"LC","Praslin","Mon Repos"
"LC","Vieux-Fort","Morne Caillandre"
"LC","Castries","Morne D' Or"
"LC","Gros-Islet","Morne Doudon"
"LC","Castries","Morne Fortune"
"LC","Dennery","Morne Panache"
"LC","Laborie","Morne Paul"
"LC","Gros-Islet","Morne Serpent"
