"MY","Sarawak","10th Mile Bazaar"
"MY","Sarawak","15th Mile Bazaar"
"MY","Sarawak","17th Mile Bazaar"
"MY","Sarawak","19th Mile Bazaar"
"MY","Sarawak","24th Mile Bazaar"
"MY","Sarawak","32nd Mile Bazaar"
"MY","Sarawak","7th Mile Bazaar"
"MY","Sabah","Abai"
"MY","Melaka","Abbey Village"
"MY","Perlis","Abi"
"MY","Perlis","Abi Lubok Gajah"
"MY","Perlis","Abi Padang Melangit"
"MY","Perlis","Abi Padang Pelangit"
"MY","Sarawak","Abok"
"MY","Negeri Sembilan","A Central Village"
"MY","Sarawak","Adjan"
"MY","Sabah","Agan"
"MY","Sarawak","Aging"
"MY","Sabah","Agis"
"MY","Sabah","Agodun"
"MY","Sabah","Ahang"
"MY","Pulau Pinang","Air Bagi"
"MY","Kedah","Air Hangat"
"MY","Johor","Air Hitam"
"MY","Kedah","Air Hitam"
"MY","Negeri Sembilan","Air Hitam"
"MY","Terengganu","Air Jernih"
"MY","Melaka","Air Keruh"
"MY","Perak","Air Kuning"
"MY","Negeri Sembilan","Air Kuning Selatar"
"MY","Melaka","Air Molek"
"MY","Pulau Pinang","Air Putih"
"MY","Pulau Pinang","Ajam Bagan"
"MY","Sarawak","Ajau"
"MY","Sarawak","Ajau Nanga"
"MY","Sarawak","Ajau Ulu"
"MY","Terengganu","Ajil"
"MY","Sarawak","Ajong"
"MY","Sabah","Aka"
"MY","Sabah","Alab"
"MY","Pulau Pinang","Alma"
"MY","Kedah","Aloi Lubok"
"MY","Kedah","Alor Bungga Sena"
"MY","Melaka","Alor Gajah"
"MY","Melaka","Alor Gajeh"
"MY","Kedah","Alor Janggus"
"MY","Perlis","Alor Lanchang"
"MY","Terengganu","Alor Limbat"
"MY","Terengganu","Alor Lintah"
"MY","Terengganu","Alor Lintang"
"MY","Kedah","Alor Lubok"
"MY","Terengganu","Alor Nibong"
"MY","Kedah","Alor Pak Ngah"
"MY","Perak","Alor Pongsu"
"MY","Perlis","Alor Pulai"
"MY","Perlis","Alor Sena"
"MY","Kedah","Alor Setar"
"MY","Kedah","Alor Star"
"MY","Perlis","Alor Tampang"
"MY","Kedah","Alostar"
"MY","Sabah","Alu"
"MY","Melaka","Alur Gajah"
"MY","Terengganu","Alur Lintah"
"MY","Kedah","Alur Pak Ngah"
"MY","Perak","Alur Pongsu"
"MY","Kedah","Alur Setar"
"MY","Terengganu","Alur Temesu"
"MY","Sarawak","Ambas"
"MY","Sabah","Ambatuan"
"MY","Sabah","Amboi"
