"AE","Abu Dhabi","Abu Dabi"
"AE","Abu Dhabi","Abu Dhabi"
"AE","Dubai","Abu Hail"
"AE","Abu Dhabi","Abu Zabi"
"AE","Abu Dhabi","Abu Zabye"
"AE","Abu Dhabi","Abu Zabyo"
"AE","Ras Al Khaimah","Ad Dharbaniya"
"AE","Fujairah","Adgat"
"AE","Sharjah","Adh Dhaid"
"AE","Ras Al Khaimah","Adhin"
"AE","Fujairah","Afarah"
"AE","Abu Dhabi","`Ain"
"AE","Sharjah","Ain Al Ghamur"
"AE","Abu Dhabi","`Ain Dhawahir"
"AE","Ras Al Khaimah","Ajima"
"AE","Fujairah","Akamiya"
"AE","Fujairah","Al Abadilah"
"AE","Abu Dhabi","Al Ain"
"AE","Ajman","Al Ajman"
"AE","Sharjah","Al `Ayn"
"AE","Sharjah","Al `Ayn Al Ghamur"
"AE","Fujairah","Al Badiyah"
"AE","Fujairah","Al Bithnah"
"AE","Sharjah","Al Daid"
"AE","Sharjah","Al-Dhayd"
"AE","Umm Al Quwain","Al Dini"
"AE","Umm Al Quwain","Al Duss"
"AE","Ras Al Khaimah","Al Fai"
"AE","Abu Dhabi","Al Fiyya"
"AE","Fujairah","Al-Fudjayra"
"AE","Fujairah","Al Fuqait"
"AE","Abu Dhabi","Al Fuyay'"
"AE","Ras Al Khaimah","Al-Ghil"
"AE","Ras Al Khaimah","Algida"
"AE","Fujairah","Al Gissemari"
"AE","Dubai","Al Hagarein"
"AE","Sharjah","Al Haira"
"AE","Sharjah","Al Hairah"
"AE","Fujairah","Alhala"
"AE","Abu Dhabi","Al Hama'Im"
"AE","Ras Al Khaimah","Al Hamra'"
"AE","Sharjah","Al Hamriya"
"AE","Ras Al Khaimah","Al Hayir"
"AE","Fujairah","Al Hayl"
"AE","Ras Al Khaimah","Al Hayl"
"AE","Fujairah","Al Hinya"
"AE","Sharjah","Al-Hirah"
"AE","Abu Dhabi","Al-Humaimah"
"AE","Abu Dhabi","Al Ian"
"AE","Sharjah","Aliya"
"AE","Ras Al Khaimah","Al Jazirah Al Hamra'"
"AE","Abu Dhabi","Al Jima"
"AE","Abu Dhabi","Al Jimi"
"AE","Fujairah","Al Khalabiya"
"AE","Ras Al Khaimah","Al Kharan"
"AE","Fujairah","Al Khatt"
"AE","Fujairah","Al Khawiya"
"AE","Fujairah","Al Khulaybiyah"
"AE","Sharjah","Al Layyah"
"AE","Ras Al Khaimah","Al Maham"
"AE","Abu Dhabi","Al-Mariyya Al-Gharbyya"
"AE","Abu Dhabi","Al-Mariyya"
"AE","Abu Dhabi","Al-Mariyyah"
"AE","Abu Dhabi","Al-Mirfa'"
"AE","Abu Dhabi","Al Mu`Taridh"
"AE","Abu Dhabi","Al Muwaijh"
"AE","Abu Dhabi","Al Muweiqi"
"AE","Abu Dhabi","Al-Nashash"
"AE","Ras Al Khaimah","Al-Naslah"
"AE","Abu Dhabi","Al Odeid"
"AE","Abu Dhabi","Al-Qatarah"
"AE","Ras Al Khaimah","Al Qawr"
"AE","Abu Dhabi","Al Qima"
"AE","Ras Al Khaimah","Al Qor"
"AE","Fujairah","Al-Rol"
"AE","Abu Dhabi","Al Saad"
"AE","Abu Dhabi","Al Said"
"AE","Dubai","Al Satwa"
"AE","Abu Dhabi","Al Selimat"
"AE","Sharjah","Al Sharjah"
"AE","Abu Dhabi","Al-Tarif"
"AE","Abu Dhabi","Al-'Udaid"
"AE","Abu Dhabi","Al-`Udeid"
"AE","Abu Dhabi","Al Wathba"
"AE","Ras Al Khaimah","An Naslah"
"AE","Fujairah","Aqqa"
"AE","Abu Dhabi","`Arada"
"AE","Ras Al Khaimah","Araibi"
"AE","Abu Dhabi","Ar Ru'Ays"
"AE","Sharjah","Ash 'Mariqah"
"AE","Sharjah","Ash Shariqa"
"AE","Ras Al Khaimah","`Asimah"
"AE","Ras Al Khaimah","As Salihiyah"
"AE","Fujairah","As Saqamqam"
"AE","Ras Al Khaimah","Athaba"
"AE","Abu Dhabi","At Tarif"
"AE","Abu Dhabi","At Turayf"
"AE","Umm Al Quwain","`Awanat"
"AE","Fujairah","Ayaina"
"AE","Abu Dhabi","Ayn Al Faidah"
"AE","Sharjah","`Ayn Al Ghamur"
"AE","Abu Dhabi","`Ayn Zawahir"
"AE","Fujairah","Badiya"
"AE","Fujairah","Badiyyah"
"AE","Abu Dhabi","Bandar Mirfah"
"AE","Dubai","Barahah"
"AE","Abu Dhabi","Batain"
"AE","Abu Dhabi","Batein"
"AE","Dubai","Bidayarat Margham"
"AE","Fujairah","Bidiya"
"AE","Fujairah","Bidyah"
"AE","Abu Dhabi","Bid' Zayed"
"AE","Fujairah","Bilaida"
"AE","Fujairah","Bilaidah"
"AE","Fujairah","Bithna"
"AE","Fujairah","Bithnah"
"AE","Fujairah","Budayyah"
"AE","Fujairah","Bulaidha"
"AE","Ras Al Khaimah","Chuwais"
"AE","Fujairah","Daba Al-Ghurfah"
"AE","Sharjah","Daba Al-Hisn"
"AE","Sharjah","Daba"
"AE","Dubai","Dabei"
"AE","Fujairah","Dadna"
"AE","Fujairah","Dadnah"
"AE","Abu Dhabi","Dafir"
"AE","Ras Al Khaimah","Dafta"
"AE","Dubai","Daira"
"AE","Dubai","Dairah"
"AE","Abu Dhabi","Dasa"
"AE","Ras Al Khaimah","Datta"
"AE","Sharjah","Dayd"
"AE","Dubai","Deira"
"AE","Fujairah","Dhadna"
"AE","Abu Dhabi","Dhafir"
"AE","Ras Al Khaimah","Dhaiah"
"AE","Sharjah","Dhaid"
"AE","Ras Al Khaimah","Dhaiyah"
"AE","Abu Dhabi","Dhawaihir"
"AE","Sharjah","Dhayd"
"AE","Abu Dhabi","Dhuwaiher"
"AE","Sharjah","Diba Al Hisn"
"AE","Sharjah","Dibah"
"AE","Dubai","Dibai"
"AE","Dubai","Dibay"
"AE","Sharjah","Dibba"
"AE","Sharjah","Dibbah"
"AE","Ras Al Khaimah","Digdagga"
"AE","Ras Al Khaimah","Diq Duqqah"
"AE","Dubai","Dirah"
"AE","Dubai","Dubai"
"AE","Dubai","Dubay"
"AE","Sharjah","Duhayd"
"AE","Abu Dhabi","Duwaihir"
"AE","Abu Dhabi","Duwayhin"
"AE","Abu Dhabi","El Ain"
"AE","Ras Al Khaimah","Fahlain"
"AE","Ras Al Khaimah","Fahlayn"
"AE","Ras Al Khaimah","Faiyada"
"AE","Sharjah","Fakkan"
"AE","Ras Al Khaimah","Falaiya"
"AE","Ras Al Khaimah","Falaiyah"
"AE","Umm Al Quwain","Falaj Al Ali"
"AE","Umm Al Quwain","Falaj Ibn Mu'Alla"
"AE","Umm Al Quwain","Falj Al `Ali"
"AE","Umm Al Quwain","Falq Al Ali"
"AE","Ras Al Khaimah","Fara"
"AE","Ras Al Khaimah","Far`"
"AE","Fujairah","Farfar"
"AE","Ras Al Khaimah","Fashra"
"AE","Ras Al Khaimah","Fayyadah"
"AE","Umm Al Quwain","Fili Ma`Ala"
"AE","Dubai","Fort Dabei"
"AE","Fujairah","Fujaira"
"AE","Fujairah","Fujairah"
"AE","Fujairah","Fujayrah"
"AE","Ras Al Khaimah","Fulayyah"
"AE","Fujairah","Furfar"
"AE","Ras Al Khaimah","Gargaha"
"AE","Abu Dhabi","Garmada"
"AE","Abu Dhabi","Ge'Aisa"
"AE","Ras Al Khaimah","Ghadaf"
"AE","Ras Al Khaimah","Ghail"
"AE","Sharjah","Ghail"
"AE","Sharjah","Ghalla"
"AE","Sharjah","Ghallah"
"AE","Ras Al Khaimah","Ghamara"
"AE","Fujairah","Gharaifah"
"AE","Fujairah","Gharefa"
"AE","Fujairah","Ghob"
"AE","Ras Al Khaimah","Ghubbah"
"AE","Ras Al Khaimah","Ghubbat Khawarah"
"AE","Ras Al Khaimah","Ghumrah"
"AE","Sharjah","Ghuna"
"AE","Fujairah","Ghura"
"AE","Fujairah","Ghurayfah"
"AE","Fujairah","Ghurfah"
"AE","Sharjah","Girath"
"AE","Ras Al Khaimah","Habhab"
"AE","Ras Al Khaimah","Hadaibah"
"AE","Ras Al Khaimah","Hadeiba"
"AE","Abu Dhabi","Hadhi"
"AE","Dubai","Hail"
"AE","Fujairah","Hail"
"AE","Ras Al Khaimah","Hail"
"AE","Sharjah","Haira"
"AE","Sharjah","Hair"
"AE","Dubai","Hajarain"
"AE","Dubai","Hajarayn"
"AE","Dubai","Hajrain"
"AE","Abu Dhabi","Hama'Im"
"AE","Ras Al Khaimah","Hamra"
"AE","Sharjah","Hamriya"
"AE","Sharjah","Hamriyah"
"AE","Sharjah","Hamriyyah"
"AE","Ras Al Khaimah","Harra"
"AE","Sharjah","Hayrah"
"AE","Ras Al Khaimah","Hil"
"AE","Abu Dhabi","Hili"
"AE","Sharjah","Hisn Diba"
"AE","Abu Dhabi","Hiweitein"
"AE","Sharjah","Hiyawa"
"AE","Ras Al Khaimah","Howeilat"
"AE","Abu Dhabi","Humaym"
"AE","Sharjah","Husn Dibba"
"AE","Abu Dhabi","Huwaila"
"AE","Abu Dhabi","Huwaitin"
"AE","Abu Dhabi","Huweilah"
"AE","Ras Al Khaimah","Idhn"
"AE","Sharjah","Ihaid"
"AE","Abu Dhabi","Istaihah"
"AE","Abu Dhabi","Isteiha"
"AE","Fujairah","Jareef"
"AE","Abu Dhabi","Jarmada"
"AE","Abu Dhabi","Je`Eisah"
"AE","Abu Dhabi","Jeraira"
"AE","Abu Dhabi","Jereirah"
"AE","Dubai","Jimeirah"
"AE","Abu Dhabi","Jimi"
"AE","Abu Dhabi","Juhr"
"AE","Ras Al Khaimah","Julfa"
"AE","Dubai","Jumairah"
"AE","Dubai","Jumaira"
"AE","Dubai","Jumeira"
"AE","Sharjah","Kalbah"
"AE","Abu Dhabi","Kayya"
"AE","Ras Al Khaimah","Khaimah"
"AE","Fujairah","Khalaibiyah"
"AE","Fujairah","Khalaibiya"
"AE","Sharjah","Khan"
"AE","Ras Al Khaimah","Khauran"
"AE","Sharjah","Khawr Al Fakkan"
"AE","Sharjah","Khawr Al Kalba"
"AE","Ras Al Khaimah","Khawran"
"AE","Fujairah","Khawr Mala"
"AE","Sharjah","Khawr Za`Ab"
"AE","Sharjah","Khor Al Fakhan"
"AE","Sharjah","Khor Al Fakkan"
