"DM","Saint Andrew","Anse Du Me"
"DM","Saint David","Atkinson"
"DM","Saint Andrew","Au Parc"
"DM","Saint Joseph","Baroui"
"DM","Saint Joseph","Barroui"
"DM","Saint Joseph","Basin Will"
"DM","Saint Joseph","Bassinville"
"DM","Saint David","Bataka"
"DM","Saint George","Bellevue Chopin"
"DM","Saint Joseph","Bells"
"DM","Saint Andrew","Belmanier"
"DM","Saint Patrick","Belvidere"
"DM","Saint Andrew","Bense"
"DM","Saint Patrick","Berekua"
"DM","Saint Peter","Bioche"
"DM","Saint Patrick","Boetica"
"DM","Saint John","Bornes"
"DM","Saint Mark","Cachacrou"
"DM","Saint Andrew","Calibishi"
"DM","Saint Andrew","Calibishie"
"DM","Saint John","Capucin"
"DM","Saint David","Castle Bruce"
"DM","Saint George","Charlotte Town"
"DM","Saint George","Charlotte Ville"
"DM","Saint John","Clifton"
"DM","Saint Paul","Cochrane"
"DM","Saint John","Cocoyer"
"DM","Saint Peter","Colihaut"
"DM","Saint John","Cottage"
"DM","Saint Joseph","Coulibistri"
"DM","Saint Peter","Coulihaut"
"DM","Saint David","Crayfish River"
"DM","Saint Patrick","Delices"
"DM","Saint Andrew","Demitrie"
"DM","Saint George","Docteur"
"DM","Saint John","Dos D'Ane"
"DM","Saint Peter","Dublanc"
"DM","Saint Patrick","Dubuc"
"DM","Saint George","Fond Cani"
"DM","Saint Patrick","Fond Saint Jean"
"DM","Saint Mark","Galion"
"DM","Saint David","Gaulette"
"DM","Saint Patrick","Geneva"
"DM","Saint George","Gillon"
"DM","Saint George","Giraudel"
"DM","Saint George","Giraudet"
"DM","Saint John","Glanville"
"DM","Saint John","Glanvillia"
"DM","Saint Andrew","Gommier"
"DM","Saint David","Good Hope"
"DM","Saint George","Goodwill"
"DM","Saint John","Grand-Anse"
"DM","Saint Patrick","Grand Baie"
"DM","Saint Patrick","Grand Bay"
"DM","Saint David","Grand Fond"
"DM","Saint George","Griaudel"
"DM","Saint John","Guillet"
"DM","Saint Andrew","Hampstead"
"DM","Saint Andrew","Itassi"
"DM","Saint Peter","Kulihao"
"DM","Saint John","Lagon"
"DM","Saint Andrew","La Haut"
"DM","Saint Patrick","La Plaine"
"DM","Saint Luke","La Pointe"
"DM","Saint Andrew","Larieu"
"DM","Saint Andrew","La Soie"
"DM","Saint Andrew","La Source"
"DM","Saint George","Laudat"
"DM","Saint Joseph","Layou"
"DM","Saint George","Loubiere"
"DM","Saint David","Madjini"
"DM","Saint Paul","Mahaut"
"DM","Saint Andrew","Marigot"
"DM","Saint Paul","Massacre"
"DM","Saint Joseph","Mero"
"DM","Saint George","Meudon"
"DM","Saint David","Monkey Hill"
"DM","Saint David","Morne Aux Fregates"
"DM","Saint David","Morne Jaune"
"DM","Saint George","Morne Prosper"
"DM","Saint Joseph","Morne Raquette"
"DM","Saint John","Morne Soleil"
"DM","Saint David","Morpo"
"DM","Saint George","New Town"
"DM","Saint Andrew","Northern Loop"
"DM","Saint Andrew","Paix Bouche"
"DM","Saint Andrew","Peineville"
"DM","Saint Patrick","Petite Savane"
"DM","Saint Patrick","Petite Savanne"
"DM","Saint David","Petite Soufriere"
"DM","Saint Andrew","Petit Marigot"
"DM","Saint Patrick","Pichelin"
"DM","Saint Luke","Pointe Michel"
"DM","Saint Paul","Pont Casse"
"DM","Saint John","Portsmouth"
"DM","Saint George","Potters Ville"
"DM","Saint Joseph","Riversdale"
"DM","Saint David","Riviere Ciriques"
"DM","Saint Paul","Roger"
"DM","Saint David","Rosalie"
"DM","Saint George","Roseau"
"DM","Saint David","Saint Cyr"
"DM","Saint Joseph","Saint Joseph"
"DM","Saint David","Saint Sauveur"
"DM","Saint David","Salibia"
"DM","Saint Joseph","Salisbury"
"DM","Saint David","Salybia"
"DM","Saint Mark","Scotts Head Village"
"DM","Saint Luke","Sibouli"
"DM","Saint David","Sineku"
"DM","Saint Mark","Soufriere"
"DM","Saint Patrick","Stowe"
"DM","Saint John","Tanetane"
"DM","Saint Paul","Tarou"
"DM","Saint Patrick","Tete Morne"
"DM","Saint David","The Cross"
"DM","Saint Andrew","Thibaud"
"DM","Saint Andrew","Tobino"
"DM","Saint John","Toucari"
"DM","Saint George","Trafalgar"
"DM","Saint Andrew","Veille Case"
"DM","Saint Andrew","Vieille Case"
"DM","Saint Andrew","Vielle Case"
"DM","Saint George","Wall House"
"DM","Saint David","Warakal"
"DM","Saint Andrew","Wesley"
"DM","Saint Andrew","Woodford Hill"
