"KW","Al Kuwayt","Abi Huleifa"
"KW","Al Kuwayt","Abrag Khitan"
"KW","Al Kuwayt","Abrak Khetan"
"KW","Al Kuwayt","Abraq Haytan"
"KW","Al Kuwayt","Abraq Khaitan"
"KW","Al Kuwayt","Abraq Khaytan"
"KW","Al Kuwayt","Abraq Khetan"
"KW","Al Kuwayt","Abraq Khitan"
"KW","Al Kuwayt","Abu Halaifa"
"KW","Al Kuwayt","Abu Halaifah"
"KW","Al Kuwayt","Abu Halifah"
"KW","Al Kuwayt","Abu-Hleifa"
"KW","Al Kuwayt","Abu Hulaifa"
"KW","Al Kuwayt","Abu Hulaifah"
"KW","Al Kuwayt","Abu Hulayfah"
"KW","Al Kuwayt","Ad Da`Iyah"
"KW","Al Kuwayt","Ad Dasht"
"KW","Al Kuwayt","Ad Dasma'"
"KW","Al Kuwayt","Ad Dasmah"
"KW","Al Jahra","Ad Dawhah"
"KW","Al Kuwayt","Ad Dumna"
"KW","Al Kuwayt","Ad Dumnah"
"KW","Al Kuwayt","Ahmad"
"KW","Al Kuwayt","Ahmadi"
"KW","Al Kuwayt","Ahmedi"
"KW","Al Kuwayt","Al `Abbasiyah"
"KW","Al Kuwayt","Al `Abdaliyah"
"KW","Al Kuwayt","Al `Adiliyah"
"KW","Al Kuwayt","Al Ahmadi"
"KW","Al Jahra","Al-`Alaimah"
"KW","Al Jahra","Al `Arfajiyah"
"KW","Al Kuwayt","Al `Aridiyah"
"KW","Al Kuwayt","Al Aridiyah"
"KW","Al Kuwayt","Al `Awazim"
"KW","Al Kuwayt","Al Badawiyah"
"KW","Al Jahra","Al-Bahra"
"KW","Al Jahra","Al Bahrah"
"KW","Al Jahra","Al Bhar"
"KW","Al Kuwayt","Al Bida`"
"KW","Al Kuwayt","Al Bid`"
"KW","Al Kuwayt","Al Biddah"
"KW","Al Kuwayt","Al-Bidde"
"KW","Al Kuwayt","Al Bult"
"KW","Al Kuwayt","Al Diya"
"KW","Al Jahra","Al Doha"
"KW","Al Kuwayt","Al Edeiya"
"KW","Al Kuwayt","Al-Fahaheel"
"KW","Al Kuwayt","Al-Fahahil"
"KW","Al Kuwayt","Al Fanaitis"
"KW","Al Kuwayt","Al Fantas"
"KW","Al Kuwayt","Al-Farawaniyah"
"KW","Al Kuwayt","Al Farwania"
"KW","Al Kuwayt","Al Farwaniyah"
"KW","Al Kuwayt","Al-Farwaniyyah"
"KW","Al Kuwayt","Al Fayha'"
"KW","Al Kuwayt","Al-Finaitees"
"KW","Al Kuwayt","Al Fintas"
"KW","Al Kuwayt","Al Fintass"
"KW","Al Kuwayt","Al Fuhayhil"
"KW","Al Kuwayt","Al Funaytis"
"KW","Al Kuwayt","Al Hadeeqa"
"KW","Al Kuwayt","Al Hadiqah"
"KW","Al Jahra","Al-Hijajah"
"KW","Al Jahra","Al Hujayjah"
"KW","Al Kuwayt","Al Ifhaihil"
"KW","Al Kuwayt","Al Jabiriyah"
"KW","Al Jahra","Al Jahara"
"KW","Al Jahra","Al-Jaharah"
"KW","Al Jahra","Al Jahra'"
"KW","Al Jahra","Al Jahrah"
"KW","Al Kuwayt","Al Khalidiyah"
"KW","Al Kuwayt","Al Khidr"
"KW","Al Jahra","Al Khuwaysat"
"KW","Al Kuwayt","Al Kuwait"
"KW","Al Kuwayt","Al Kuwayt"
"KW","Al Jahra","Al Maghasil"
"KW","Al Kuwayt","Al Magwa"
"KW","Al Kuwayt","Al Mahbulah"
"KW","Al Kuwayt","Al-Mangaf"
"KW","Al Kuwayt","Al Manjaf"
"KW","Al Kuwayt","Al Manqaf"
"KW","Al Kuwayt","Al Mansuriyah"
"KW","Al Kuwayt","Al Maqwa`"
"KW","Al Kuwayt","Al Masilah"
"KW","Al Kuwayt","Al Mijifa"
"KW","Al Kuwayt","Al Mina'"
"KW","Al Jahra","Al Muraytibah"
"KW","Al Kuwayt","Al Murqab"
