"SV","Sonsonate","Acachapa"
"SV","Sonsonate","Acajutla"
"SV","Morazan","Aceituno"
"SV","San Vicente","Aceituno"
"SV","San Vicente","Achichilquito"
"SV","La Union","Agua"
"SV","La Union","Agua Blanca"
"SV","Morazan","Agua Blanca"
"SV","San Salvador","Agua Blanca"
"SV","Chalatenango","Agua Caliente"
"SV","La Libertad","Agua Caliente"
"SV","La Union","Agua Caliente"
"SV","Sonsonate","Agua Caliente"
"SV","Chalatenango","Aguacatal"
"SV","Cabanas","Aguacate"
"SV","Cuscatlan","Aguacayo"
"SV","Usulutan","Aguacayo"
"SV","Ahuachapan","Aguachapio"
"SV","Sonsonate","Agua Chuca"
"SV","La Libertad","Agua Escondida"
"SV","La Union","Agua Escondida"
"SV","Ahuachapan","Agua Fria"
"SV","Chalatenango","Agua Fria"
"SV","La Union","Agua Fria"
"SV","Morazan","Agua Fria"
"SV","Santa Ana","Agua Fria"
"SV","San Vicente","Agua Fuerte"
"SV","San Salvador","Agua Helada"
"SV","San Vicente","Agua Helada"
"SV","Chalatenango","Aguaje Escondido"
"SV","La Union","Agua Salada"
"SV","San Miguel","Agua Salada"
"SV","Sonsonate","Agua Santa"
"SV","La Union","Aguas Frias"
"SV","Ahuachapan","Agua Shuca"
"SV","Sonsonate","Agua Shuca"
"SV","Cabanas","Agua Zarca"
"SV","Chalatenango","Agua Zarca"
"SV","La Paz","Agua Zarca"
"SV","Morazan","Agua Zarca"
"SV","San Miguel","Agua Zarca"
"SV","San Salvador","Aguilares"
"SV","Ahuachapan","Ahuachapan"
"SV","Ahuachapan","Ahuachapio"
"SV","Cuscatlan","Ajuluco"
"SV","La Union","Albornoz"
"SV","La Union","Albornoz Arriba"
"SV","La Union","Albornoz De Arriba"
"SV","Usulutan","Alcancia"
"SV","Santa Ana","Aldea De La Cruz"
"SV","Santa Ana","Aldea Del Zapote"
"SV","San Salvador","Aldea De Mercedes"
"SV","Santa Ana","Aldea El Zapote"
"SV","San Salvador","Aldea Mercedes"
"SV","Santa Ana","Aldea San Antonio"
"SV","Chalatenango","Aldea Vieja"
"SV","Santa Ana","Aldea Zapote"
"SV","Chalatenango","Aldeita"
"SV","Usulutan","Alegria"
"SV","Sonsonate","Aleman"
"SV","Sonsonate","Almendro"
"SV","Santa Ana","Almohadas"
"SV","San Miguel","Altamiz"
"SV","San Miguel","Alto Del Llano"
"SV","La Union","Alto Del Roble"
"SV","La Union","Alto El Roble"
"SV","Chalatenango","Alto El Sitio"
"SV","San Miguel","Altomiro"
"SV","San Miguel","Altos Del Mora"
"SV","San Miguel","Altos Del Moral"
"SV","Chalatenango","Alvarenga"
"SV","La Libertad","Alvares"
"SV","La Libertad","Alvarez"
"SV","La Union","Amapalita"
"SV","La Union","Amapalito"
"SV","La Libertad","Amaquilco"
