"CU","Cienfuegos","2 Da Palma"
"CU","La Habana","Abajo"
"CU","Santiago De Cuba","Abajo"
"CU","La Habana","Abascal"
"CU","Camaguey","Abelardo"
"CU","Ciudad De La Habana","Abel Santa Maria"
"CU","Villa Clara","Abel Santamaria"
"CU","Pinar Del Rio","Abra De Caiguanab"
"CU","Pinar Del Rio","Abra De Caiguanabo"
"CU","Cienfuegos","Abra De Castellon"
"CU","La Habana","Abraham Lincoln"
"CU","Matanzas","Abreu"
"CU","Cienfuegos","Abreu"
"CU","La Habana","Abreu"
"CU","Cienfuegos","Abreus"
"CU","Santiago De Cuba","Abundancia"
"CU","Matanzas","Acana"
"CU","Guantanamo","Achotal"
"CU","Matanzas","Achuris"
"CU","Camaguey","Acosta"
"CU","La Habana","Acosta"
"CU","Las Tunas","Acosta"
"CU","Matanzas","Acuario"
"CU","La Habana","Acueducto"
"CU","Matanzas","Aculadero"
"CU","Cienfuegos","Aculadero"
"CU","Las Tunas","Adam"
"CU","Ciego De Avila","Adela"
"CU","Las Tunas","Adela"
"CU","Villa Clara","Adela"
"CU","Ciudad De La Habana","Adelaida"
"CU","Cienfuegos","Adelaida"
"CU","Santiago De Cuba","Adelaida"
"CU","Villa Clara","Adelaida"
"CU","Sancti Spiritus","Adelita"
"CU","Ciego De Avila","Administracion"
"CU","Matanzas","Admiracion"
"CU","Cienfuegos","Adrian Martinez"
"CU","Holguin","Aflige"
"CU","Holguin","Aflije"
"CU","Holguin","Aflijes"
"CU","Santiago De Cuba","Africana"
"CU","Sancti Spiritus","Agabama"
"CU","Guantanamo","Agapito"
"CU","Matanzas","Agramonte"
"CU","Camaguey","Agramonte"
"CU","La Habana","Agraria"
"CU","Ciudad De La Habana","Agromar"
"CU","Camaguey","Agua"
"CU","Sancti Spiritus","Agua"
"CU","Pinar Del Rio","Aguacate"
"CU","Matanzas","Aguacate"
"CU","Camaguey","Aguacate"
"CU","Ciego De Avila","Aguacate"
"CU","Cienfuegos","Aguacate"
"CU","La Habana","Aguacate"
"CU","Santiago De Cuba","Aguacate"
"CU","Villa Clara","Aguacate"
"CU","Camaguey","Aguacatico"
"CU","Cienfuegos","Aguada"
"CU","Sancti Spiritus","Aguada"
"CU","Villa Clara","Aguada"
"CU","Guantanamo","Aguada De Bueyes"
"CU","Villa Clara","Aguada De Carillo"
"CU","Sancti Spiritus","Aguada De Carrillo"
"CU","Guantanamo","Aguada De Los Bueyes"
"CU","Villa Clara","Aguada De Mayo"
"CU","Villa Clara","Aguada De Moya"
"CU","Cienfuegos","Aguada De Pasajeros"
"CU","Sancti Spiritus","Aguada De Pasajeros"
"CU","Holguin","Aguada De Piedra"
"CU","Ciego De Avila","Aguadita"
"CU","Villa Clara","Aguadita"
"CU","Pinar Del Rio","Agua Dulce"
"CU","Cienfuegos","Aguakate"
"CU","Guantanamo","Aguanta"
"CU","Sancti Spiritus","Agua Santa"
"CU","Villa Clara","Aguas Azules"
"CU","Las Tunas","Aguas Blancas"
"CU","Pinar Del Rio","Aguas Claras"
"CU","Holguin","Aguas Claras"
"CU","Cienfuegos","Aguas Dulces"
