"UG","Nebbi","Abaji"
"UG","Katakwi","Abakula"
"UG","Katakwi","Abakule"
"UG","Lira","Abala"
"UG","Lira","Abalang"
"UG","Lira","Abaler"
"UG","Lira","Abaleri"
"UG","Apac","Abalkweri"
"UG","Kaberamaido","Abalkweru"
"UG","Lira","Abalodyang"
"UG","Katakwi","Abankwoni"
"UG","Kaberamaido","Abarekori"
"UG","Katakwi","Abarelelu"
"UG","Kaberamaido","Abari"
"UG","Lira","Abarikori"
"UG","Katakwi","Abarilela"
"UG","Arua","Abario"
"UG","Kaberamaido","Abata"
"UG","Kaberamaido","Abatait"
"UG","Lira","Abeja"
"UG","Katakwi","Abeko"
"UG","Katakwi","Abela"
"UG","Apac","Aber"
"UG","Kaberamaido","Aberapira"
"UG","Soroti","Aberete"
"UG","Kaberamaido","Aberipila"
"UG","Lira","Abeyi"
"UG","Arua","Abia"
"UG","Arua","Abi"
"UG","Lira","Abim"
"UG","Arua","Abiria"
"UG","Lira","Abiya"
"UG","Katakwi","Abiya"
"UG","Apac","Aboke"
"UG","Kaberamaido","Aboket"
"UG","Apac","Aboki"
"UG","Kaberamaido","Abola"
"UG","Lira","Abolonyero"
"UG","Kaberamaido","Aboru"
"UG","Apac","Abudama"
"UG","Lira","Abuke"
"UG","Apac","Abuli"
"UG","Lira","Aburkot"
"UG","Kaberamaido","Aburuburu"
"UG","Apac","Abutokom"
"UG","Katakwi","Abwangete"
"UG","Tororo","Abwel"
"UG","Lira","Abwong"
"UG","Apac","Acamanumu"
"UG","Apac","Acenluoro"
"UG","Nebbi","Acer"
"UG","Apac","Achaba"
"UG","Kaberamaido","Achamdako"
"UG","Kaberamaido","Achamidako"
"UG","Kaberamaido","Achanpi"
"UG","Gulu","Achar"
"UG","Katakwi","Achedepel"
"UG","Katakwi","Achedeperi"
"UG","Apac","Achet"
"UG","Tororo","Achilet"
"UG","Pallisa","Achisa"
"UG","Pader","Acholibar"
"UG","Pader","Acholibur"
"UG","Katakwi","Achomai"
"UG","Soroti","Achomya"
"UG","Katakwi","Achumet"
"UG","Katakwi","Achuna"
"UG","Apac","Achungi"
"UG","Katakwi","Achuru"
"UG","Katakwi","Achwa"
"UG","Katakwi","Achwichwi"
"UG","Gulu","Aciak"
"UG","Soroti","Adacari"
"UG","Katakwi","Adachal"
"UG","Kumi","Adadoi"
"UG","Lira","Adagimon"
"UG","Lira","Adakata"
"UG","Katakwi","Adapatakitala"
"UG","Pallisa","Adari"
"UG","Kaberamaido","Adekere"
"UG","Katakwi","Adengi"
"UG","Katakwi","Adepari"
"UG","Lira","Adero"
"UG","Katakwi","Aderutu"
"UG","Apac","Adiegi"
"UG","Lira","Adilang"
"UG","Nebbi","Adingi"
"UG","Kaberamaido","Adinya"
"UG","Lira","Adita"
"UG","Adjumani","Adjugopi"
"UG","Adjumani","Adjumani"
"UG","Apac","Adlegi"
"UG","Katakwi","Adodoi"
"UG","Soroti","Adodoyi"
"UG","Apac","Adok"
"UG","Katakwi","Adola"
"UG","Soroti","Adome"
"UG","Soroti","Adomo"
"UG","Katakwi","Adonga"
"UG","Lira","Adongoyere"
"UG","Lira","Adonyimo"
"UG","Nebbi","Adra"
"UG","Arua","Adu"
"UG","Kotido","Aduko"
"UG","Apac","Aduku"
"UG","Arua","Adumi"
"UG","Lira","Adwari"
"UG","Lira","Adwoki"
"UG","Lira","Adyongobaro"
"UG","Adjumani","Adzugopi"
"UG","Soroti","Agama"
